row_type,validation_mode,model_name,feature_set_name,tau_ms,subject_id,n_rows,positive_fraction,pearson_burden,spearman_burden,rmse_burden,mae_burden,auroc_label,auprc_label,brier_score,calibration_slope,calibration_intercept,high_burden_balanced_accuracy,timing_confidence,continuity_class,median_pearson,median_spearman,iqr_pearson,iqr_spearman,n_valid_subjects,n_high_subjects_r_ge_0_5,n_moderate_subjects_r_0_3_to_0_5,n_low_subjects_r_le_0_2,beats_beta_by,beats_shuffled_by,beats_class_prior_by,deployable,offline_ceiling,notes
aggregate,LOSO_cross_subject,sklearn_logistic_l2_balanced,top_k_train_only_50,5000.0,ALL,690088,0.4424600824713707,0.879279408245945,0.8711156160241406,0.0994659067124418,0.07491972961821633,0.975659744909166,0.9754998275101692,0.06985892465976191,1.200015730895184,-0.09214007654302411,0.8386074587620904,non_definitive_event_matrix,event_or_candidate_matrix,0.879279408245945,0.8711156160241406,0.0775726186040836,0.05978650940561114,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_25,200.0,ALL,690088,0.4424600824713707,0.7772195655083753,0.7678710786863062,0.25095943699197115,0.17737426812800317,0.9432597428971607,0.9486460155209403,0.09352147580296356,1.0893969517608113,-0.0006682769440510437,0.7560999578088741,non_definitive_event_matrix,event_or_candidate_matrix,0.7772195655083753,0.7678710786863062,0.006971788915232757,0.02930980378622894,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_25,500.0,ALL,690088,0.4424600824713707,0.7930804313883033,0.7887477227425109,0.20461083870076244,0.15076134272848252,0.9432597428971607,0.9486460155209403,0.09352147580296356,1.1268778292380466,-0.011145680769676541,0.7825654125678656,non_definitive_event_matrix,event_or_candidate_matrix,0.7930804313883033,0.7887477227425109,0.010412119073865966,0.020803066016782057,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_25,800.0,ALL,690088,0.4424600824713707,0.8196070841918647,0.8149754012234016,0.17888528686649147,0.1340105082107706,0.9432597428971607,0.9486460155209403,0.09352147580296356,1.1869548735315703,-0.038663600483102044,0.7812022725944197,non_definitive_event_matrix,event_or_candidate_matrix,0.8196070841918647,0.8149754012234016,0.015712219084056178,0.01893355259713525,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_25,1500.0,ALL,690088,0.4424600824713707,0.8580316226884095,0.855521799243826,0.14808608164379633,0.11502475426920103,0.9432597428971607,0.9486460155209403,0.09352147580296356,1.2705415702104808,-0.0739638452463647,0.8059573811729277,non_definitive_event_matrix,event_or_candidate_matrix,0.8580316226884095,0.855521799243826,0.023105044213852954,0.017492960830045923,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_25,3000.0,ALL,690088,0.4424600824713707,0.8859560809818909,0.886674663602947,0.12251905081450211,0.09703654804200973,0.9432597428971607,0.9486460155209403,0.09352147580296356,1.3296746853107484,-0.08841551549788397,0.8366576153503693,non_definitive_event_matrix,event_or_candidate_matrix,0.8859560809818909,0.886674663602947,0.031770405522082434,0.021983353184949816,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_25,5000.0,ALL,690088,0.4424600824713707,0.8966496756987304,0.8956807248550316,0.10789733148465668,0.08633299838663733,0.9432597428971607,0.9486460155209403,0.09352147580296356,1.3372141743654447,-0.09256694416515704,0.8559676732991972,non_definitive_event_matrix,event_or_candidate_matrix,0.8966496756987304,0.8956807248550316,0.03929294884384327,0.026330684476734145,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,200.0,ALL,690088,0.4424600824713707,0.7870051890016417,0.7801876091017814,0.24544528146929073,0.17395805193176672,0.9528735740115597,0.9568189602042618,0.08896630007070863,1.1075354456387168,-0.009926898165443596,0.7600146170456429,non_definitive_event_matrix,event_or_candidate_matrix,0.7870051890016417,0.7801876091017814,0.01006944795917708,0.03316151918197019,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,500.0,ALL,690088,0.4424600824713707,0.802413660965644,0.8005716355819203,0.2012685529774254,0.1482932443726072,0.9528735740115597,0.9568189602042618,0.08896630007070863,1.150920301557755,-0.021967088672232273,0.7891147979368007,non_definitive_event_matrix,event_or_candidate_matrix,0.802413660965644,0.8005716355819203,0.01716459229642775,0.02203810493295555,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
aggregate,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,800.0,ALL,690088,0.4424600824713707,0.828087459440243,0.823586388239991,0.17648415007958104,0.13273165061505482,0.9528735740115597,0.9568189602042618,0.08896630007070863,1.2006739669727267,-0.048847929906273506,0.7889494361677951,non_definitive_event_matrix,event_or_candidate_matrix,0.828087459440243,0.823586388239991,0.01930159399128506,0.02306831886834615,20,20,0,0,,,,True,False,aggregate subject-level median; baseline deltas filled in beta_baseline_delta.csv
