row_type,validation_mode,model_name,feature_set_name,tau_ms,subject_id,n_rows,positive_fraction,pearson_burden,spearman_burden,rmse_burden,mae_burden,auroc_label,auprc_label,brier_score,calibration_slope,calibration_intercept,high_burden_balanced_accuracy,timing_confidence,continuity_class,median_pearson,median_spearman,iqr_pearson,iqr_spearman,n_valid_subjects,n_high_subjects_r_ge_0_5,n_moderate_subjects_r_0_3_to_0_5,n_low_subjects_r_le_0_2,beats_beta_by,beats_shuffled_by,beats_class_prior_by,deployable,offline_ceiling,notes
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,800.0,sub-gNX5yb,42858,0.40018200874328613,0.8187875702986204,0.8192980405332245,0.17692266236698778,0.13541517283927815,0.9476939795773588,0.9426930063183976,0.08798472424502504,1.2588324616810138,-0.09771175243939281,0.7796407755848507,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,800.0,sub-hnetKS,35629,0.47085240483283997,0.8217579643923426,0.819249510068116,0.1760456377921743,0.13216254106280195,0.9562760984067153,0.9610077828589738,0.09023929548854542,1.1815125663017072,-0.015908177412884743,0.7671303228691841,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,800.0,sub-i4oK0F,24436,0.4714355766773224,0.8387988750716335,0.8383701464137429,0.16781253024035,0.12502775782523107,0.9657209290103146,0.9689043853355852,0.08215253187733308,1.1972205571988475,-0.028362865573738547,0.7881590516561681,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,800.0,sub-iDpl28,35798,0.3533158302307129,0.8088604828247862,0.7864337679322994,0.19729403799529802,0.15214332280290024,0.9495012759510548,0.9344777277784729,0.0861841382393904,1.2843514352890069,-0.1479198492069827,0.8148207913010941,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,800.0,sub-jyC0j3,34640,0.37283486127853394,0.7824972251089024,0.7670686250625145,0.18492837634189094,0.14026342832095626,0.948719656317063,0.9365303836456426,0.08843527367461321,1.2153856306852076,-0.11198049454254123,0.7992419765718481,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,800.0,sub-oLNpHd,24360,0.4471674859523773,0.8424563292575276,0.8439296013125192,0.1756038389851529,0.13280300245712723,0.9487141782315842,0.9522346380299516,0.08832063986786733,1.2202780478318407,-0.06767597884979368,0.7970965336871315,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-0cGdk9,30987,0.4647110104560852,0.8639757378609103,0.8675384233950456,0.14002039099166283,0.10859279612566308,0.953036916460682,0.9580033049521947,0.0924106981873555,1.28031788117169,-0.05749828449885157,0.795588394738123,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-2IU8mi,37666,0.48210588097572327,0.8666026823945567,0.8690994722776971,0.14461035008047615,0.11106185081412644,0.9580172212605007,0.9645731123292508,0.08902056980844533,1.268895483608948,-0.054140568564292654,0.8156275693729801,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-2IhVOz,37219,0.43340766429901123,0.8182455268102461,0.8241751283258032,0.1529831977550401,0.11549444686838216,0.9559350141585458,0.9533502866797385,0.08639420021517565,1.221585509033554,-0.09293003271346088,0.8243576910299133,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-6m9kB5,17836,0.34632205963134766,0.8076769586739937,0.8010578881904525,0.213922223994639,0.1725969493154784,0.9101310008160083,0.884735944842376,0.1012821743888247,1.3266630857591886,-0.16318294043564446,0.8152452179499154,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-8RgPiG,43690,0.44419774413108826,0.8955629022377846,0.9067431931819477,0.14527287150842697,0.11165436302817339,0.9544088640071203,0.9564883069155068,0.08624117088941631,1.2588848675129813,-0.09719696593569135,0.8750866494324407,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-AB2PeX,42042,0.45590123534202576,0.8703036375363667,0.874551618480229,0.1376189833815962,0.10621206557455368,0.9562789995669355,0.9595104516270372,0.08669630963081991,1.2667126862469982,-0.07858432700095573,0.8294204961315997,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-AbzsOg,50023,0.5014293193817139,0.8646627004259766,0.8628462182098049,0.15629799529233326,0.12110361228240342,0.9536126299658669,0.9635081808785368,0.09453210613072108,1.2807311414119278,-0.04085420370218027,0.8010414446843823,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-BYJoWR,33587,0.4076577126979828,0.8320824348119179,0.8395810893275175,0.1542612189823872,0.118060050421141,0.944401432087551,0.9411699963666895,0.09014184222787124,1.295700247432954,-0.11526650254945466,0.8209468318775479,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-FIyfdR,25355,0.4698481559753418,0.8664118527552317,0.8656144831821638,0.14279578505483376,0.10979813502053881,0.9557000836034468,0.9607633191247255,0.09170307749453357,1.266975857532716,-0.04086983110716679,0.7875977178749018,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-FYbcap,34794,0.435506135225296,0.8452761491034902,0.8541413349403325,0.15239455732095594,0.11832905920417372,0.9497458560195973,0.9501920871751421,0.08891203033297194,1.3417916041461972,-0.13428332651047867,0.832347802791676,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-PuPVlx,47375,0.4629656970500946,0.8707278712767944,0.8776082304277105,0.14231493052512137,0.10949652888741565,0.9497032733912939,0.9553528760604808,0.09357218987758831,1.2691500369311204,-0.0514056307270687,0.8000179473992395,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-QZTsn6,35177,0.4611251652240753,0.8639831632073713,0.86968624595284,0.14611987699574847,0.1131125311976108,0.9527102315624374,0.957149613493017,0.0903924170643641,1.3086687934608323,-0.08727526366895058,0.813326431891586,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-VopvKx,37492,0.45777764916419983,0.8611936025261753,0.8611632730492349,0.13510339766887003,0.10307060840730171,0.9569872500587384,0.9604346384710328,0.08777359688092953,1.2444667861878689,-0.05547620316708056,0.8023950167775811,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-dCsWjQ,19124,0.5104580521583557,0.8719514894281853,0.8748596665581323,0.15921693967068215,0.12289943614101452,0.949815401470617,0.9621190312105254,0.09532103368274208,1.2915815301411901,-0.053839643864203646,0.8275877013881866,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-gNX5yb,42858,0.40018200874328613,0.845504187211525,0.8539484470578217,0.14977839501384094,0.11675466429518622,0.9476939795773588,0.9426930063183976,0.08798472424502504,1.342935602545037,-0.13315377146340954,0.8104796609082465,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-hnetKS,35629,0.47085240483283997,0.8561618876663409,0.85666192773052,0.14528788445310387,0.11346150980027109,0.9562760984067153,0.9610077828589738,0.09023929548854542,1.2713007429689496,-0.05544707245220499,0.7898947697171339,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-i4oK0F,24436,0.4714355766773224,0.8615688063590803,0.8626888757125845,0.13938570201507888,0.10777470212003115,0.9657209290103146,0.9689043853355852,0.08215253187733308,1.2568444269093935,-0.05348775535679276,0.8043259285993851,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-iDpl28,35798,0.3533158302307129,0.8313183766900749,0.8227113248821526,0.17588901818940345,0.1368272977442838,0.9495012759510548,0.9344777277784729,0.0861841382393904,1.3690947320454347,-0.18113446770965325,0.8402712927505974,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-jyC0j3,34640,0.37283486127853394,0.7945821429055896,0.7879826249918884,0.16088031535098987,0.12289192284568315,0.948719656317063,0.9365303836456426,0.08843527367461321,1.2808116347711518,-0.1398976341187716,0.828761116103949,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,1500.0,sub-oLNpHd,24360,0.4471674859523773,0.8704332101994952,0.8760800129200134,0.14772165547752614,0.11485528721940498,0.9487141782315842,0.9522346380299516,0.08832063986786733,1.287781261637042,-0.09892169331231977,0.8284487757557653,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-0cGdk9,30987,0.4647110104560852,0.8979278906560987,0.9025605757938863,0.11294586490020397,0.09014700652254691,0.953036916460682,0.9580033049521947,0.0924106981873555,1.3385715337374993,-0.08209800746372782,0.8391656390053581,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-2IU8mi,37666,0.48210588097572327,0.8925477638791456,0.8949120286080896,0.11948719867681737,0.09423159433834839,0.9580172212605007,0.9645731123292508,0.08902056980844533,1.3284295686218643,-0.07929796694415535,0.8415182936389793,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-2IhVOz,37219,0.43340766429901123,0.8160818513889436,0.8210945481824224,0.1300746247465362,0.0983034126583947,0.9559350141585458,0.9533502866797385,0.08639420021517565,1.2236882410922882,-0.09675320937535349,0.8416235247236494,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-6m9kB5,17836,0.34632205963134766,0.8323761077508708,0.8355063847475162,0.19710295598180597,0.16233907847800935,0.9101310008160083,0.884735944842376,0.1012821743888247,1.422897092078978,-0.2042532768947978,0.8364806058180272,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-8RgPiG,43690,0.44419774413108826,0.9167290907265253,0.9211249450250647,0.11672832431626293,0.09137309664983322,0.9544088640071203,0.9564883069155068,0.08624117088941631,1.2863251402860911,-0.11421365047403442,0.9030274494653773,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-AB2PeX,42042,0.45590123534202576,0.8867009433789671,0.8883540796182969,0.10985821020449021,0.08601848821127836,0.9562789995669355,0.9595104516270372,0.08669630963081991,1.2883111347657015,-0.0899071192055247,0.8496957849765212,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-AbzsOg,50023,0.5014293193817139,0.8928234796658638,0.8935891950026531,0.13280432033277917,0.10519789946483166,0.9536126299658669,0.9635081808785368,0.09453210613072108,1.3527917540734267,-0.07163064529328214,0.8230299496443398,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-BYJoWR,33587,0.4076577126979828,0.8502948241870617,0.8631104129336069,0.133123007798909,0.10205993245071372,0.944401432087551,0.9411699963666895,0.09014184222787124,1.3596620372641033,-0.14365372413363311,0.8493488927921999,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-FIyfdR,25355,0.4698481559753418,0.8967814016699878,0.8931204752877289,0.11577875172787123,0.09216991866579273,0.9557000836034468,0.9607633191247255,0.09170307749453357,1.3251172692420723,-0.06408824223955897,0.8173844791663564,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-FYbcap,34794,0.435506135225296,0.8669008703634922,0.8802936600224132,0.13035943502948147,0.10198180447938754,0.9497458560195973,0.9501920871751421,0.08891203033297194,1.4110256253935969,-0.16364646664746982,0.8635084211127948,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-PuPVlx,47375,0.4629656970500946,0.8994875627859881,0.9067350930633123,0.11525374178243418,0.09020596543465705,0.9497032733912939,0.9553528760604808,0.09357218987758831,1.3217348283053663,-0.07389983095580682,0.8353735456657171,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-QZTsn6,35177,0.4611251652240753,0.8874842431771827,0.8930502808814358,0.12089790906150866,0.09584384546350375,0.9527102315624374,0.957149613493017,0.0903924170643641,1.3686119948164124,-0.11291469199173321,0.8470573522081568,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-VopvKx,37492,0.45777764916419983,0.8861049098920228,0.8856069495308716,0.10814874231118987,0.08411666441586162,0.9569872500587384,0.9604346384710328,0.08777359688092953,1.2805819797686806,-0.07213082122033675,0.8382687100793729,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-dCsWjQ,19124,0.5104580521583557,0.899536555425279,0.9043012213703518,0.13493027702010424,0.1062551904524098,0.949815401470617,0.9621190312105254,0.09532103368274208,1.372040640465617,-0.08957820069427251,0.8599494395194656,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-gNX5yb,42858,0.40018200874328613,0.8615654601301621,0.8711188313759611,0.12772229682836242,0.10050528452767214,0.9476939795773588,0.9426930063183976,0.08798472424502504,1.4090085934505538,-0.1597824312737543,0.8398874457376462,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-hnetKS,35629,0.47085240483283997,0.8838787916189589,0.8861275231802277,0.1193972924592555,0.0959005347548393,0.9562760984067153,0.9610077828589738,0.09023929548854542,1.3386441467682886,-0.0842175789583176,0.8114226526287422,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-i4oK0F,24436,0.4714355766773224,0.8796229595110223,0.877766736705394,0.1142642203307352,0.09092680421283496,0.9657209290103146,0.9689043853355852,0.08215253187733308,1.2931509585432657,-0.06850840985754368,0.823763068581097,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-iDpl28,35798,0.3533158302307129,0.8456577225708833,0.8468858475579644,0.1577734169050921,0.12287960929326452,0.9495012759510548,0.9344777277784729,0.0861841382393904,1.435401688925045,-0.20567115267758249,0.8646017378063278,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-jyC0j3,34640,0.37283486127853394,0.7946981909890988,0.7837594265538995,0.14109200227012414,0.10842588260111231,0.948719656317063,0.9365303836456426,0.08843527367461321,1.3224534481370174,-0.1566400370606351,0.8472010587404113,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,3000.0,sub-oLNpHd,24360,0.4471674859523773,0.8874998580833123,0.8946523270901702,0.1231959666298355,0.09700525667604314,0.9487141782315842,0.9522346380299516,0.08832063986786733,1.3299083342993085,-0.11877798538789221,0.855308230494743,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-0cGdk9,30987,0.4647110104560852,0.9154147176585544,0.9195291248703893,0.09840160279588145,0.07925194072336574,0.953036916460682,0.9580033049521947,0.0924106981873555,1.340338936639722,-0.08374615353106572,0.864141135865208,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-2IU8mi,37666,0.48210588097572327,0.9056762861788021,0.903694017546626,0.10555537317459165,0.08407237275446551,0.9580172212605007,0.9645731123292508,0.08902056980844533,1.3360856464800897,-0.08262577568214903,0.8506849711063761,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-2IhVOz,37219,0.43340766429901123,0.806518156679327,0.8034069453330738,0.11762402265174879,0.08818608750099004,0.9559350141585458,0.9533502866797385,0.08639420021517565,1.1978984306082738,-0.08789554533199688,0.8472312009940315,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-6m9kB5,17836,0.34632205963134766,0.8538343457527984,0.8639862555763864,0.1856280681814238,0.15516179058836602,0.9101310008160083,0.884735944842376,0.1012821743888247,1.5034704845658378,-0.2387842858860875,0.8735098049282701,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-8RgPiG,43690,0.44419774413108826,0.9230452497598429,0.9203305728528137,0.09998609553779023,0.07851134653995549,0.9544088640071203,0.9564883069155068,0.08624117088941631,1.293106563497652,-0.11879126812234675,0.9095250166261004,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-AB2PeX,42042,0.45590123534202576,0.8932322609586526,0.888645247329595,0.09432243074945935,0.07382049459492825,0.9562789995669355,0.9595104516270372,0.08669630963081991,1.2682536342421096,-0.08324132313838897,0.8555011647292898,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-AbzsOg,50023,0.5014293193817139,0.9047606901381515,0.9072113500816738,0.12026932688533346,0.09555539453957548,0.9536126299658669,0.9635081808785368,0.09453210613072108,1.3730638703439182,-0.08024676098945238,0.8401050418147944,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-BYJoWR,33587,0.4076577126979828,0.8593930773023806,0.8725610032516569,0.12120497668187206,0.09249217064437694,0.944401432087551,0.9411699963666895,0.09014184222787124,1.389536547090788,-0.15647988516441466,0.8593910796720647,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-FIyfdR,25355,0.4698481559753418,0.9125626717389969,0.9043901361099324,0.10050231127201738,0.08129640020774086,0.9557000836034468,0.9607633191247255,0.09170307749453357,1.3283761306581547,-0.06569226352311819,0.8221851463446803,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-FYbcap,34794,0.435506135225296,0.8774184755814619,0.8921524240759724,0.11778392162515318,0.09225749224430903,0.9497458560195973,0.9501920871751421,0.08891203033297194,1.417508001048947,-0.16599967641711266,0.8851634224614702,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-PuPVlx,47375,0.4629656970500946,0.9125993883247029,0.9211120442556413,0.10042991755825269,0.07857119415070227,0.9497032733912939,0.9553528760604808,0.09357218987758831,1.322707487839354,-0.07518707426039917,0.8524785971836302,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-QZTsn6,35177,0.4611251652240753,0.895290325451761,0.897237221143258,0.10670017060760448,0.08562566126439908,0.9527102315624374,0.957149613493017,0.0903924170643641,1.370182284877212,-0.11393164360140809,0.8588129864953002,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-VopvKx,37492,0.45777764916419983,0.8990091948446582,0.8920619639988383,0.09280553128971865,0.07262067741501953,0.9569872500587384,0.9604346384710328,0.08777359688092953,1.27292338726468,-0.07005761595560143,0.8554730279096775,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-dCsWjQ,19124,0.5104580521583557,0.9127105968994469,0.9169469594062883,0.12152569141338913,0.09568639367515362,0.949815401470617,0.9621190312105254,0.09532103368274208,1.400920681808848,-0.10212592214966683,0.8683453296615687,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-gNX5yb,42858,0.40018200874328613,0.867314074726815,0.8776404780085199,0.11619595632306992,0.09129154848260464,0.9476939795773588,0.9426930063183976,0.08798472424502504,1.4320600609614094,-0.168497884057682,0.8596096493351183,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-hnetKS,35629,0.47085240483283997,0.8977058611121973,0.9009265040995238,0.10551696463724594,0.08521627647329008,0.9562760984067153,0.9610077828589738,0.09023929548854542,1.3516168385013625,-0.0901982679915422,0.8247123624808694,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-i4oK0F,24436,0.4714355766773224,0.890310673928853,0.8816917810583519,0.09983254935905006,0.08023848796247561,0.9657209290103146,0.9689043853355852,0.08215253187733308,1.2884653568430566,-0.06704956906782858,0.835784877975393,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-iDpl28,35798,0.3533158302307129,0.850590153881619,0.8569511599260877,0.1476335110347555,0.11411726778433044,0.9495012759510548,0.9344777277784729,0.0861841382393904,1.4542424959157934,-0.2115029547562739,0.8746834859405768,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
subject,LOSO_cross_subject,numpy_ridge_fallback,top_k_train_only_50,5000.0,sub-jyC0j3,34640,0.37283486127853394,0.7910934061581373,0.766804123268288,0.13025973776329555,0.10040225053590093,0.948719656317063,0.9365303836456426,0.08843527367461321,1.3233433277541107,-0.15651003102981964,0.8621262342867335,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,row-order pseudo-burden is non-definitive
