n_true_events	n_alarms	true_positive_events	true_positive_alarms	false_positive_alarms	recall	precision	F1	fp_per_min_achieved	median_latency_ms	early_warning_candidate_latency_ms	one_alarm_per_burst_fraction	alarms_per_burst	fp_per_min_target	threshold	threshold_selection_mode	n_loso_folds	n_no_feasible_folds	per_subject_recall_median	per_subject_recall_iqr	per_subject_recall_min	per_subject_recall_max	analysis_subtask	tier	scoring_definition	scoring_family	start_offset_s	stop_reference	stop_offset_s	committed_alarm_success_policy	metric_induced_or_score_induced	interpretation	selection_loso_safe	support_status	qc_status	qc_reason	success_alarms_per_detected_burst	threshold_stability	threshold_stability_qc_reason	evaluation_mode	event_metric_qc_reason	target_fp_min	source_table	source_columns	source_lineage	config_hash	random_seed	uses_future_samples	uses_phase3_threshold	uses_phase3_duration_rule	uses_test_participant_statistics	tautology_risk_level	leakage_risk_level	SNN_compatible	DYNAP_candidate
102088	12720	8988	9393	3327	0.08804168952276467	0.7384433962264151	0.1573260191665024	0.5259592729620863	149.99999999997726	-282.0000000000107	0.08427043335161821	0.12459838570644934	0.5	2.2656733997100673	train_subjects_only_per_LOSO_fold	20	0.0	0.044676860262345575	0.08046291857257631	0.00020833333333333335	0.6920835356969403	R2_scoring_tolerance_sensitivity	tier1_continuous	S3_interval_overlap_extend200ms	interval_overlap	-0.2	offset	0.2	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	22923	15833	16519	6404	0.15509168560457645	0.7206299349997819	0.255249405031479	1.0123965085810642	149.99999999997726	-276.50000000001285	0.1486168795548938	0.22454157197711777	1.0	1.740267547442268	train_subjects_only_per_LOSO_fold	20	0.0	0.14000093087136656	0.10540148701622268	0.0016413623307345096	0.751335599805731	R2_scoring_tolerance_sensitivity	tier1_continuous	S3_interval_overlap_extend200ms	interval_overlap	-0.2	offset	0.2	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	36929	24566	25637	11292	0.2406355301308675	0.6942240515583958	0.35739051286074414	1.7851313827135193	149.99999999997726	-290.4999999999891	0.23044824073348483	0.3617369328422537	2.0	1.412253394881552	train_subjects_only_per_LOSO_fold	20	0.0	0.24563806995528645	0.12442513456923043	0.013541239228559704	0.7872753763963088	R2_scoring_tolerance_sensitivity	tier1_continuous	S3_interval_overlap_extend200ms	interval_overlap	-0.2	offset	0.2	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	79672	47850	50345	29327	0.468713266985346	0.6319033035445326	0.5382100719791956	4.636251156645358	149.99999999997726	-298.0000000000018	0.4448417051955176	0.7804247316041063	5.0	0.9343809805634625	train_subjects_only_per_LOSO_fold	20	0.0	0.506688932363911	0.13713361276316138	0.14184106141430722	0.8640116561437591	R2_scoring_tolerance_sensitivity	tier1_continuous	S3_interval_overlap_extend200ms	interval_overlap	-0.2	offset	0.2	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	12805	9072	9470	3335	0.08886450905101481	0.7395548613822726	0.1586640342285898	0.5272239781570658	149.99999999998792	-274.7499999999983	0.0851618211738892	0.12543100070527388	0.5	0.8705882352941177	train_subjects_only_per_LOSO_fold	20	0.0	0.04574881394187606	0.07643785920540155	0.0004166666666666667	0.6930548810101991	R2_scoring_tolerance_sensitivity	tier2_quantized	S3_interval_overlap_extend200ms	interval_overlap	-0.2	offset	0.2	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	23132	15959	16648	6484	0.15632591489695166	0.7196956596922013	0.2568591589802191	1.025043560530859	149.99999999997726	-277.00000000001523	0.1498217224355458	0.22658882532716873	1.0	0.7764705882352941	train_subjects_only_per_LOSO_fold	20	0.0	0.1368218378208264	0.11254390175568713	0.002051702913418137	0.751335599805731	R2_scoring_tolerance_sensitivity	tier2_quantized	S3_interval_overlap_extend200ms	interval_overlap	-0.2	offset	0.2	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	37608	24908	26021	11587	0.24398558106731447	0.6919006594341629	0.3607570602650308	1.8317673867783872	149.99999999997726	-289.75000000001216	0.23342606378810438	0.3683880573622757	2.0	0.7098039215686275	train_subjects_only_per_LOSO_fold	20	0.0	0.24637281464556693	0.12481216627521718	0.013541239228559704	0.804273919378339	R2_scoring_tolerance_sensitivity	tier2_quantized	S3_interval_overlap_extend200ms	interval_overlap	-0.2	offset	0.2	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	83154	49898	52513	30641	0.4887743907217303	0.6315150203237366	0.5510511234812131	4.843978984920735	149.99999999997726	-298.7500000000054	0.46372737246297313	0.8145325601441893	5.0	0.6	train_subjects_only_per_LOSO_fold	20	0.0	0.5158392672794476	0.10460176964453127	0.14512378607577622	0.861583292860612	R2_scoring_tolerance_sensitivity	tier2_quantized	S3_interval_overlap_extend200ms	interval_overlap	-0.2	offset	0.2	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	31115	24011	27805	3310	0.23519904396207195	0.8936204403021051	0.37238668565510497	0.523271774422755	149.99999999997726	-286.2500000000132	0.19921048507170283	0.304786066922655	0.5	1.5226208727352644	train_subjects_only_per_LOSO_fold	20	0.0	0.22564325036498045	0.12910883631535616	0.00943783340172343	0.8742107819329772	R2_scoring_tolerance_sensitivity	tier1_continuous	S3_interval_overlap_extend400ms	interval_overlap	-0.4	offset	0.4	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	46901	34716	40879	6022	0.34005955646109237	0.8716018848212191	0.4892398821394811	0.9520068355207947	149.99999999997726	-288.99999999998903	0.28432332889272	0.4594173654102343	1.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.35975735557947613	0.14709357709285947	0.03775133360689372	0.8989800874210782	R2_scoring_tolerance_sensitivity	tier1_continuous	S3_interval_overlap_extend400ms	interval_overlap	-0.4	offset	0.4	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	69996	48470	58511	11485	0.47478645874147796	0.8359191953825933	0.6056022011058757	1.815642395542399	149.99999999997726	-297.00000000001125	0.3860296998667816	0.68564375832615	2.0	1.023962391303072	train_subjects_only_per_LOSO_fold	20	0.0	0.5112256006406424	0.1375248596265249	0.11626316509369443	0.9305488101019913	R2_scoring_tolerance_sensitivity	tier1_continuous	S3_interval_overlap_extend400ms	interval_overlap	-0.4	offset	0.4	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	127550	74711	97312	30238	0.7318294020844761	0.7629321834574676	0.7470572016984914	4.780269460723645	149.99999999997726	-310.0000000000009	0.5338237598934252	1.2494122717655356	5.0	0.5581551630953249	train_subjects_only_per_LOSO_fold	20	0.0	0.7634992743952885	0.11989025385994612	0.46792504445356314	0.9553181155900923	R2_scoring_tolerance_sensitivity	tier1_continuous	S3_interval_overlap_extend400ms	interval_overlap	-0.4	offset	0.4	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	31011	23922	27704	3307	0.23432724708094976	0.8933604204959531	0.37127068780615263	0.5227975099746377	149.99999999997726	-286.00000000000136	0.1985345976020688	0.3037673379829167	0.5	0.7372549019607844	train_subjects_only_per_LOSO_fold	20	0.0	0.2304126715810311	0.12982779622294258	0.009984954178634934	0.875182127246236	R2_scoring_tolerance_sensitivity	tier2_quantized	S3_interval_overlap_extend400ms	interval_overlap	-0.4	offset	0.4	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	45403	33394	39434	5969	0.32710994436172713	0.8685329163271149	0.47523514466922034	0.9436281636040557	149.99999999997726	-289.5000000000058	0.2728038554972181	0.44474375048977355	1.0	0.6862745098039216	train_subjects_only_per_LOSO_fold	20	0.0	0.3400027125538784	0.14030291976308695	0.031049104089727806	0.9057795046138902	R2_scoring_tolerance_sensitivity	tier2_quantized	S3_interval_overlap_extend400ms	interval_overlap	-0.4	offset	0.4	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	71123	49362	59555	11568	0.48352401849384846	0.8373521926802863	0.6130474508879331	1.828763711940311	149.99999999997726	-295.00000000000523	0.39364078050309537	0.696683253663506	2.0	0.6235294117647059	train_subjects_only_per_LOSO_fold	20	0.0	0.5156823590609699	0.11866088707191519	0.13664341403364794	0.9315201554152501	R2_scoring_tolerance_sensitivity	tier2_quantized	S3_interval_overlap_extend400ms	interval_overlap	-0.4	offset	0.4	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	127601	74968	97543	30058	0.7343468380220985	0.7644375827775645	0.7490901479726495	4.751813593836607	149.99999999997726	-307.99999999999625	0.5366252644777055	1.2499118407648304	5.0	0.5411764705882353	train_subjects_only_per_LOSO_fold	20	0.0	0.7628937225625827	0.09886117496431523	0.4977431267952401	0.9533754249635745	R2_scoring_tolerance_sensitivity	tier2_quantized	S3_interval_overlap_extend400ms	interval_overlap	-0.4	offset	0.4	False	metric_induced	interval-overlap sensitivity using frozen burst interval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	9255	5932	6015	3240	0.05810673144737873	0.6499189627228525	0.1066759778365217	0.5122056039666846	149.99999999999858	-271.5000000000023	0.05738186662487266	0.09065708016613118	0.5	2.5091890271090103	train_subjects_only_per_LOSO_fold	20	0.0	0.022224008740948896	0.04909614359883023	0.0	0.5337542496357455	R2_scoring_tolerance_sensitivity	tier1_continuous	S4_burst_window_pre0_post200ms	burst_window_aligned	0.0	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	17767	11112	11238	6529	0.10884726902280385	0.6325209658355377	0.1857327478942224	1.0321575272526184	149.99999999999858	-273.9999999999965	0.10773058537732152	0.1740361256954784	1.0	1.9515799870377177	train_subjects_only_per_LOSO_fold	20	0.0	0.08308042440421212	0.08742736929659062	0.0004103405826836274	0.5823215152986887	R2_scoring_tolerance_sensitivity	tier1_continuous	S4_burst_window_pre0_post200ms	burst_window_aligned	0.0	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	32733	19967	20152	12581	0.19558616095917247	0.6156478171875477	0.2968618088253426	1.988907007254586	149.99999999999858	-286.5000000000126	0.1939405219026722	0.3206351383120445	2.0	1.4926155793951006	train_subjects_only_per_LOSO_fold	20	0.0	0.19519219503557259	0.11185939617342797	0.007386130488305293	0.6420592520641087	R2_scoring_tolerance_sensitivity	tier1_continuous	S4_burst_window_pre0_post200ms	burst_window_aligned	0.0	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	67025	37867	38180	28845	0.3709250842410469	0.5696381947034689	0.4492905476692895	4.560052668647845	149.99999999999858	-295.99999999999227	0.36803542042159704	0.6565414152495886	5.0	1.023962391303072	train_subjects_only_per_LOSO_fold	20	0.0	0.3970864433335942	0.09700140864563905	0.08904390644234715	0.7374288425047438	R2_scoring_tolerance_sensitivity	tier1_continuous	S4_burst_window_pre0_post200ms	burst_window_aligned	0.0	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	9514	6072	6157	3357	0.059478097327795625	0.6471515661130965	0.1089434701840247	0.5307019174432593	149.99999999999858	-272.49999999999966	0.058733641564140744	0.09319410704490244	0.5	0.9333333333333333	train_subjects_only_per_LOSO_fold	20	0.0	0.022514947375857755	0.05012729758054743	0.0	0.5366682855755222	R2_scoring_tolerance_sensitivity	tier2_quantized	S4_burst_window_pre0_post200ms	burst_window_aligned	0.0	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	17743	11102	11228	6515	0.1087493143170598	0.6328129403144902	0.18560268654546325	1.0299442931614045	149.99999999999858	-276.25000000000546	0.10763263067157747	0.17380103440169264	1.0	0.8196078431372549	train_subjects_only_per_LOSO_fold	20	0.0	0.08458134602574169	0.08478158615900117	0.0004103405826836274	0.5823215152986887	R2_scoring_tolerance_sensitivity	tier2_quantized	S4_burst_window_pre0_post200ms	burst_window_aligned	0.0	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	32973	20113	20296	12677	0.1970162996630358	0.6155339216935068	0.2984928497506835	2.00408346959434	149.99999999999858	-286.5000000000464	0.19537066060653555	0.32298605124990204	2.0	0.7254901960784313	train_subjects_only_per_LOSO_fold	20	0.0	0.1983094782543421	0.1082456269760187	0.007933251265216797	0.6391452161243322	R2_scoring_tolerance_sensitivity	tier2_quantized	S4_burst_window_pre0_post200ms	burst_window_aligned	0.0	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	70060	39387	39714	30346	0.38581419951414464	0.5668569797316586	0.45913317551458616	4.797342980855867	149.99999999999858	-295.00000000000523	0.3828069900478019	0.686270668442912	5.0	0.6235294117647059	train_subjects_only_per_LOSO_fold	20	0.0	0.41522718083163773	0.0985800454753617	0.08179455614826973	0.7405123339658444	R2_scoring_tolerance_sensitivity	tier2_quantized	S4_burst_window_pre0_post200ms	burst_window_aligned	0.0	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	12720	8988	9393	3327	0.08804168952276467	0.7384433962264151	0.1573260191665024	0.5259592729620863	149.99999999997726	-282.0000000000107	0.08427043335161821	0.12459838570644934	0.5	2.2656733997100673	train_subjects_only_per_LOSO_fold	20	0.0	0.044676860262345575	0.08046291857257631	0.00020833333333333335	0.6920835356969403	R2_scoring_tolerance_sensitivity	tier1_continuous	S4_burst_window_pre200_post200ms	burst_window_aligned	-0.2	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	22923	15833	16519	6404	0.15509168560457645	0.7206299349997819	0.255249405031479	1.0123965085810642	149.99999999997726	-276.50000000001285	0.1486168795548938	0.22454157197711777	1.0	1.740267547442268	train_subjects_only_per_LOSO_fold	20	0.0	0.14000093087136656	0.10540148701622268	0.0016413623307345096	0.751335599805731	R2_scoring_tolerance_sensitivity	tier1_continuous	S4_burst_window_pre200_post200ms	burst_window_aligned	-0.2	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	36929	24566	25637	11292	0.2406355301308675	0.6942240515583958	0.35739051286074414	1.7851313827135193	149.99999999997726	-290.4999999999891	0.23044824073348483	0.3617369328422537	2.0	1.412253394881552	train_subjects_only_per_LOSO_fold	20	0.0	0.24563806995528645	0.12442513456923043	0.013541239228559704	0.7872753763963088	R2_scoring_tolerance_sensitivity	tier1_continuous	S4_burst_window_pre200_post200ms	burst_window_aligned	-0.2	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	79672	47850	50345	29327	0.468713266985346	0.6319033035445326	0.5382100719791956	4.636251156645358	149.99999999997726	-298.0000000000018	0.4448417051955176	0.7804247316041063	5.0	0.9343809805634625	train_subjects_only_per_LOSO_fold	20	0.0	0.506688932363911	0.13713361276316138	0.14184106141430722	0.8640116561437591	R2_scoring_tolerance_sensitivity	tier1_continuous	S4_burst_window_pre200_post200ms	burst_window_aligned	-0.2	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	12805	9072	9470	3335	0.08886450905101481	0.7395548613822726	0.1586640342285898	0.5272239781570658	149.99999999998792	-274.7499999999983	0.0851618211738892	0.12543100070527388	0.5	0.8705882352941177	train_subjects_only_per_LOSO_fold	20	0.0	0.04574881394187606	0.07643785920540155	0.0004166666666666667	0.6930548810101991	R2_scoring_tolerance_sensitivity	tier2_quantized	S4_burst_window_pre200_post200ms	burst_window_aligned	-0.2	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	23132	15959	16648	6484	0.15632591489695166	0.7196956596922013	0.2568591589802191	1.025043560530859	149.99999999997726	-277.00000000001523	0.1498217224355458	0.22658882532716873	1.0	0.7764705882352941	train_subjects_only_per_LOSO_fold	20	0.0	0.1368218378208264	0.11254390175568713	0.002051702913418137	0.751335599805731	R2_scoring_tolerance_sensitivity	tier2_quantized	S4_burst_window_pre200_post200ms	burst_window_aligned	-0.2	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	37608	24908	26021	11587	0.24398558106731447	0.6919006594341629	0.3607570602650308	1.8317673867783872	149.99999999997726	-289.75000000001216	0.23342606378810438	0.3683880573622757	2.0	0.7098039215686275	train_subjects_only_per_LOSO_fold	20	0.0	0.24637281464556693	0.12481216627521718	0.013541239228559704	0.804273919378339	R2_scoring_tolerance_sensitivity	tier2_quantized	S4_burst_window_pre200_post200ms	burst_window_aligned	-0.2	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	83154	49898	52513	30641	0.4887743907217303	0.6315150203237366	0.5510511234812131	4.843978984920735	149.99999999997726	-298.7500000000054	0.46372737246297313	0.8145325601441893	5.0	0.6	train_subjects_only_per_LOSO_fold	20	0.0	0.5158392672794476	0.10460176964453127	0.14512378607577622	0.861583292860612	R2_scoring_tolerance_sensitivity	tier2_quantized	S4_burst_window_pre200_post200ms	burst_window_aligned	-0.2	offset	0.2	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	31115	24011	27805	3310	0.23519904396207195	0.8936204403021051	0.37238668565510497	0.523271774422755	149.99999999997726	-286.2500000000132	0.19921048507170283	0.304786066922655	0.5	1.5226208727352644	train_subjects_only_per_LOSO_fold	20	0.0	0.22564325036498045	0.12910883631535616	0.00943783340172343	0.8742107819329772	R2_scoring_tolerance_sensitivity	tier1_continuous	S4_burst_window_pre400_post400ms	burst_window_aligned	-0.4	offset	0.4	False	metric_induced	burst-window-aligned sensitivity; not a target approval	True	proxy	warning	scoring tolerance sensitivity; underlying causal scores unchanged	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,alternative event scoring windows	Phase 5_2C scoring tolerance sensitivity	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
