n_true_events	n_alarms	true_positive_events	true_positive_alarms	false_positive_alarms	recall	precision	F1	fp_per_min_achieved	median_latency_ms	early_warning_candidate_latency_ms	one_alarm_per_burst_fraction	alarms_per_burst	success_alarms_per_detected_burst	threshold_stability	threshold_stability_qc_reason	evaluation_mode	event_metric_qc_reason	threshold	target_fp_min	AUROC	AUPRC	target_status	target_dependent_gate_status	target_dependent_qc_reason	tier	mismatch_seed	support_status	qc_status	qc_reason	source_table	source_columns	source_lineage	config_hash	random_seed	uses_future_samples	uses_phase3_threshold	uses_phase3_duration_rule	uses_test_participant_statistics	tautology_risk_level	leakage_risk_level	SNN_compatible	DYNAP_candidate
102088	678	243	243	435	0.002380299349580754	0.3584070796460177	0.004729190588326879	0.06876834497700858	149.99999999999858	-265.00000000010004	0.002380299349580754	0.006641329049447535	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0418036235770092	0.5	0.8197595514500762	0.40900517617050586	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	16	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	678	243	243	435	0.002380299349580754	0.3584070796460177	0.004729190588326879	0.06876834497700858	149.99999999999858	-265.00000000010004	0.002380299349580754	0.006641329049447535	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0418036235770092	1.0	0.8197595514500762	0.40900517617050586	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	16	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10717	4026	4092	6625	0.03943656453256014	0.3818232714379024	0.07148936023964968	1.0473339895923721	149.99999999999858	-279.9999999999869	0.038839040827521355	0.10497805814591334	1.0163934426229508	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8972518078459867	2.0	0.8197595514500762	0.40900517617050586	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	16	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41123	13624	13746	27377	0.13345349110571272	0.3342654961943438	0.19075085097924618	4.3279792653691125	149.99999999999858	-287.00000000003456	0.1323563984013792	0.4028191364313142	1.0089547856723429	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6964013551995918	5.0	0.8197595514500762	0.40900517617050586	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	16	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	679	291	293	386	0.002850481937152261	0.43151693667157587	0.00566355201086386	0.06102202565775934	150.00000000000568	-281.4999999999976	0.002830890996003448	0.006651124520021942	1.006872852233677	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0422629005603568	0.5	0.8198163013256003	0.409496948118456	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	17	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	679	291	293	386	0.002850481937152261	0.43151693667157587	0.00566355201086386	0.06102202565775934	150.00000000000568	-281.4999999999976	0.002830890996003448	0.006651124520021942	1.006872852233677	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0422629005603568	1.0	0.8198163013256003	0.409496948118456	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	17	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10727	4012	4072	6655	0.039299427944518454	0.3796028712594388	0.07122508381998253	1.052076634073545	149.99999999999858	-279.49999999998806	0.0387606770629261	0.1050760128516574	1.0149551345962113	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8969100091044243	2.0	0.8198163013256003	0.409496948118456	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	17	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41079	13669	13789	27290	0.133894287281561	0.335670293824095	0.19142983334621022	4.314225596373711	149.99999999999858	-286.00000000000136	0.1328167855183763	0.40238813572604026	1.0087789889531056	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6961267336237317	5.0	0.8198163013256003	0.409496948118456	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	17	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	678	268	268	410	0.002625186113940914	0.3952802359882006	0.005215732829924294	0.06481614124269774	150.00000000000568	-235.99999999997578	0.002625186113940914	0.006641329049447535	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0426486995039794	0.5	0.8197348559192896	0.40876021960473535	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	18	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	678	268	268	410	0.002625186113940914	0.3952802359882006	0.005215732829924294	0.06481614124269774	150.00000000000568	-235.99999999997578	0.002625186113940914	0.006641329049447535	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0426486995039794	1.0	0.8197348559192896	0.40876021960473535	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	18	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10688	3989	4049	6639	0.03907413212130711	0.3788360778443114	0.07084148989432072	1.049547223683586	149.99999999999858	-278.99999999999636	0.038535381239714755	0.10469398949925554	1.0150413637503133	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.896694549427738	2.0	0.8197348559192896	0.40876021960473535	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	18	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41090	13585	13708	27382	0.13307146775331086	0.3336091506449258	0.19025370920535067	4.328769706115975	149.99999999999858	-287.00000000003456	0.13195478410782854	0.40249588590235874	1.009054103790946	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.696388113547786	5.0	0.8197348559192896	0.40876021960473535	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	18	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	681	241	242	439	0.002360708408431941	0.355359765051395	0.004690258722188783	0.06940069757449832	149.99999999999991	-271.9999999999981	0.002350912937857535	0.006670715461170755	1.004149377593361	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0428373272927445	0.5	0.8199397125769045	0.40918806789607226	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	19	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	681	241	242	439	0.002360708408431941	0.355359765051395	0.004690258722188783	0.06940069757449832	149.99999999999991	-271.9999999999981	0.002350912937857535	0.006670715461170755	1.004149377593361	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0428373272927445	1.0	0.8199397125769045	0.40918806789607226	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	19	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10706	4012	4076	6630	0.039299427944518454	0.3807210909770222	0.07124471499738728	1.0481244303392343	149.99999999999858	-279.9999999999869	0.03872149518062848	0.10487030796959486	1.0159521435692922	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8975425327115714	2.0	0.8199397125769045	0.40918806789607226	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	19	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41116	13570	13694	27422	0.13292453569469478	0.33305769043681294	0.1900138519376342	4.335093232090872	149.99999999999858	-286.00000000000136	0.13180785204921244	0.4027505681372933	1.0091378039793661	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6966274942415897	5.0	0.8199397125769045	0.40918806789607226	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	19	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	675	272	272	403	0.002664367996238539	0.40296296296296297	0.005293734126095968	0.06370952419709071	149.99999999999991	-261.00000000008095	0.002664367996238539	0.006611942637724316	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0429468178815884	0.5	0.8199112421582927	0.40855073937418357	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	20	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	675	272	272	403	0.002664367996238539	0.40296296296296297	0.005293734126095968	0.06370952419709071	149.99999999999991	-261.00000000008095	0.002664367996238539	0.006611942637724316	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0429468178815884	1.0	0.8199112421582927	0.40855073937418357	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	20	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10711	4024	4083	6628	0.03941697359141133	0.38119690038278403	0.071446184185726	1.0478082540404894	149.99999999999858	-275.0000000000039	0.038888018180393384	0.10491928532246689	1.014662027833002	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8971559820679794	2.0	0.8199112421582927	0.40855073937418357	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	20	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41082	13589	13712	27370	0.1331106496356085	0.3337714814273891	0.19032015049059287	4.326872648323506	149.99999999999858	-286.00000000000136	0.13200376146070056	0.4024175221377635	1.009051438663625	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6963670218981974	5.0	0.8199112421582927	0.40855073937418357	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	20	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	681	247	248	433	0.0024194812318783796	0.3641703377386197	0.004807025464263149	0.06845216867826372	150.00000000000568	-257.00000000006185	0.002409685761303973	0.006670715461170755	1.0040485829959513	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0422330376720315	0.5	0.8196305760216476	0.4086298420845785	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	21	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	681	247	248	433	0.0024194812318783796	0.3641703377386197	0.004807025464263149	0.06845216867826372	150.00000000000568	-257.00000000006185	0.002409685761303973	0.006670715461170755	1.0040485829959513	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0422330376720315	1.0	0.8196305760216476	0.4086298420845785	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	21	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10722	4031	4090	6632	0.03948554188543218	0.38145868308151465	0.07156341346438305	1.0484406066379792	149.99999999999858	-275.99999999998204	0.03895658647441423	0.10502703549878536	1.014636566608782	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8966111439600083	2.0	0.8196305760216476	0.4086298420845785	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	21	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41117	13622	13742	27375	0.1334339001645639	0.334216990539193	0.19072294070389298	4.327663089070367	149.99999999999858	-286.0000000000582	0.1323563984013792	0.4027603636078677	1.0088092791073264	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6966573289910029	5.0	0.8196305760216476	0.4086298420845785	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	21	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	679	258	259	420	0.0025272314081968496	0.38144329896907214	0.005021195166481603	0.06639702273642208	150.00000000000017	-257.00000000006185	0.0025174359376224434	0.006651124520021942	1.003875968992248	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0425681316591755	0.5	0.8196451890312586	0.40849579059757357	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	22	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	679	258	259	420	0.0025272314081968496	0.38144329896907214	0.005021195166481603	0.06639702273642208	150.00000000000017	-257.00000000006185	0.0025174359376224434	0.006651124520021942	1.003875968992248	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0425681316591755	1.0	0.8196451890312586	0.40849579059757357	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	22	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10720	4005	4065	6655	0.03923085965049761	0.37919776119402987	0.07110533748461416	1.052076634073545	149.99999999999858	-278.99999999999636	0.038692108768905255	0.10500744455763655	1.0149812734082397	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8969898311802231	2.0	0.8196451890312586	0.40849579059757357	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	22	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41088	13620	13739	27349	0.1334143092234151	0.3343798676012461	0.19072943300428635	4.323552797186684	149.99999999999858	-287.9999999999825	0.13233680746023038	0.40247629496120996	1.0087371512481644	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6963391742768203	5.0	0.8196451890312586	0.40849579059757357	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	22	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	683	255	255	428	0.0024978449964736305	0.3733528550512445	0.004962489418221093	0.06766172793140154	150.00000000000568	-240.000000000002	0.0024978449964736305	0.0066903064023195674	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0421228808401866	0.5	0.8199073743134508	0.4090153175460852	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	23	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	683	255	255	428	0.0024978449964736305	0.3733528550512445	0.004962489418221093	0.06766172793140154	150.00000000000568	-240.000000000002	0.0024978449964736305	0.0066903064023195674	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0421228808401866	1.0	0.8199073743134508	0.4090153175460852	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	23	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	10696	4005	4066	6630	0.03923085965049761	0.3801421091997008	0.07112190265455418	1.0481244303392343	149.99999999999858	-279.0000000000017	0.03868231329833085	0.1047723532638508	1.015230961298377	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.8976073230861227	2.0	0.8199073743134508	0.4090153175460852	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	23	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	41089	13578	13701	27388	0.13300289945929003	0.3334469079315632	0.19015724679449186	4.329718235012209	149.99999999999858	-287.00000000003456	0.1318960112843821	0.40248609043178435	1.0090587715422006	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		0.6966734706223943	5.0	0.8199073743134508	0.4090153175460852	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	23	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	677	239	239	438	0.002341117467283128	0.35302806499261447	0.0046513890916167954	0.06924260942512588	150.0	-262.00000000000045	0.002341117467283128	0.006631533578873129	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0430131742158113	0.5	0.8195044905902178	0.4089374206592583	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	24	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
102088	677	239	239	438	0.002341117467283128	0.35302806499261447	0.0046513890916167954	0.06924260942512588	150.0	-262.00000000000045	0.002341117467283128	0.006631533578873129	1.0	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction		1.0430131742158113	1.0	0.8195044905902178	0.4089374206592583	unavailable	unavailable	Historical FP/min and latency references exist, but no explicit Phase 5_2C event-level recall target/gate was found.	tier3_quantized_mismatched	24	proxy	warning	deterministic score-level mismatch proxy; pre-Brian2	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	minimum subset fold-local score,window timing,Phase 3 labels for evaluation only	Phase 5_2C Stage F event-level scoring: causal_tier3_event_metrics.tsv	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True
