n_true_events	n_alarms	true_positive_events	true_positive_alarms	false_positive_alarms	recall	precision	F1	fp_per_min_achieved	median_latency_ms	early_warning_candidate_latency_ms	one_alarm_per_burst_fraction	alarms_per_burst	fp_per_min_target	threshold	threshold_selection_mode	n_loso_folds	n_no_feasible_folds	per_subject_recall_median	per_subject_recall_iqr	per_subject_recall_min	per_subject_recall_max	analysis_subtask	tier	tier3_seed_count	strategy_id	param_id	scoring_definition	metric_induced_or_score_induced	selection_loso_safe	uses_oracle_labels_for_selection	support_status	qc_status	qc_reason	success_alarms_per_detected_burst	threshold_stability	threshold_stability_qc_reason	evaluation_mode	event_metric_qc_reason	target_fp_min	source_table	source_columns	source_lineage	config_hash	random_seed	uses_future_samples	uses_phase3_threshold	uses_phase3_duration_rule	uses_test_participant_statistics	tautology_risk_level	leakage_risk_level	SNN_compatible	DYNAP_candidate	mismatch_seed	per_subject_recall_p05_across_seeds
102088.0	19547.0	6905.0	7006.0	12541.0	0.06763772431627615	0.3584181715864327	0.11380004226132227	1.9825834812796888	149.99999999999858	-283.00000000000836	0.06672674555285636	0.1914720633179218	2.0	1.910622406028436	train_subjects_only_per_LOSO_fold	20	0.0	0.05454291069407029	0.06270874820440694	0.000683900971139379	0.3224866440019427	R1_alarm_reconstruction_headroom	tier1_continuous	0	A4_parallel_threshold_or_refractory	taus300_1000ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	42770.0	14009.0	14165.0	28605.0	0.13722474727685918	0.3311900865092354	0.19404797902956641	4.522111512798461	149.99999999999858	-293.49999999999454	0.13586317686701668	0.4189522764673615	5.0	1.32156134787968	train_subjects_only_per_LOSO_fold	20	0.0	0.14374162362667284	0.08686519291282377	0.009984954178634934	0.36668285575522097	R1_alarm_reconstruction_headroom	tier1_continuous	0	A4_parallel_threshold_or_refractory	taus300_1000ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	5167.0	1996.0	2040.0	3127.0	0.019551759266515163	0.3948132378556222	0.0372584240242242	0.49434164308759965	149.99999999999858	-258.0000000000098	0.0191501449729645	0.05061319645795784	0.5	3.1401060309193296	train_subjects_only_per_LOSO_fold	20	0.0	0.003725898276603039	0.01487889532964506	0.0	0.24575036425449248	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand1_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	10267.0	3774.0	3834.0	6433.0	0.036968105947809735	0.37342943410928214	0.06727612881043155	1.0169810649128648	149.99999999999858	-272.50000000001376	0.03642935506621738	0.10057009638743045	1.0	2.379307761759552	train_subjects_only_per_LOSO_fold	20	0.0	0.01515292701807084	0.039360549079820395	0.0	0.28703254006799417	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand1_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	19625.0	7014.0	7105.0	12520.0	0.06870543060888645	0.36203821656050955	0.11549324861374471	1.9792636301428677	149.99999999999858	-278.5000000000082	0.06788261108063631	0.1922361100227255	2.0	1.8900374830503917	train_subjects_only_per_LOSO_fold	20	0.0	0.05564964334596416	0.06416044997403328	0.0005471207769115032	0.31471588149587176	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand1_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	44560.0	14679.0	14810.0	29750.0	0.14378771256171147	0.3323608617594255	0.2007331771414507	4.703122443829897	149.99999999999324	-290.4999999999962	0.1426024606222083	0.4364861687955489	5.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.15825448124301408	0.06801469395548944	0.00588154835179866	0.3569694026226323	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand1_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	5008.0	1624.0	1642.0	3366.0	0.015907844212835986	0.3278753993610224	0.030343484574959903	0.5321247107876113	150.00000000000568	-273.50000000001705	0.015731525742496668	0.04905571663662722	0.5	1.621337816327384	train_subjects_only_per_LOSO_fold	20	0.0	0.008474839628275423	0.011604119848301505	0.0	0.13841670713938806	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand1_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	8715.0	2791.0	2817.0	5898.0	0.02733915837316825	0.3232358003442341	0.05041429524698191	0.9324039049986129	150.00000000000568	-270.25000000001853	0.027094271608808087	0.08536752605595173	1.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.022203016857472332	0.020099460990281114	0.000683900971139379	0.1588149587178242	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand1_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	16857.0	4905.0	4943.0	11914.0	0.048046783167463365	0.29323129857032687	0.08256504811901097	1.883462211623173	150.000000000003	-281.5000000000154	0.04768435075621033	0.1651222474727686	2.0	0.9343809805634625	train_subjects_only_per_LOSO_fold	20	0.0	0.04584273977003174	0.0344519894748554	0.0039666256326083985	0.19038368139873726	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand1_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	40138.0	10564.0	10639.0	29499.0	0.10347935114802916	0.26506054113309085	0.14884843343078635	4.663442318337417	149.99999999999858	-299.9999999999954	0.10277407726667188	0.3931705979155239	5.0	0.5581551630953249	train_subjects_only_per_LOSO_fold	20	0.0	0.10571023358692962	0.039795785050720844	0.032233694283555776	0.2355512384652744	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand1_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	5167.0	1996.0	2040.0	3127.0	0.019551759266515163	0.3948132378556222	0.0372584240242242	0.49434164308759965	149.99999999999858	-258.0000000000098	0.0191501449729645	0.05061319645795784	0.5	3.1401060309193296	train_subjects_only_per_LOSO_fold	20	0.0	0.003725898276603039	0.01487889532964506	0.0	0.24575036425449248	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand2_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	10267.0	3774.0	3834.0	6433.0	0.036968105947809735	0.37342943410928214	0.06727612881043155	1.0169810649128648	149.99999999999858	-272.50000000001376	0.03642935506621738	0.10057009638743045	1.0	2.379307761759552	train_subjects_only_per_LOSO_fold	20	0.0	0.01515292701807084	0.039360549079820395	0.0	0.28703254006799417	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand2_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	19625.0	7014.0	7105.0	12520.0	0.06870543060888645	0.36203821656050955	0.11549324861374471	1.9792636301428677	149.99999999999858	-278.5000000000082	0.06788261108063631	0.1922361100227255	2.0	1.8900374830503917	train_subjects_only_per_LOSO_fold	20	0.0	0.05564964334596416	0.06416044997403328	0.0005471207769115032	0.31471588149587176	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand2_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	44560.0	14679.0	14810.0	29750.0	0.14378771256171147	0.3323608617594255	0.2007331771414507	4.703122443829897	149.99999999999324	-290.4999999999962	0.1426024606222083	0.4364861687955489	5.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.15825448124301408	0.06801469395548944	0.00588154835179866	0.3569694026226323	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand2_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	5008.0	1624.0	1642.0	3366.0	0.015907844212835986	0.3278753993610224	0.030343484574959903	0.5321247107876113	150.00000000000568	-273.50000000001705	0.015731525742496668	0.04905571663662722	0.5	1.621337816327384	train_subjects_only_per_LOSO_fold	20	0.0	0.008474839628275423	0.011604119848301505	0.0	0.13841670713938806	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand2_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	8715.0	2791.0	2817.0	5898.0	0.02733915837316825	0.3232358003442341	0.05041429524698191	0.9324039049986129	150.00000000000568	-270.25000000001853	0.027094271608808087	0.08536752605595173	1.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.022203016857472332	0.020099460990281114	0.000683900971139379	0.1588149587178242	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand2_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	16857.0	4905.0	4943.0	11914.0	0.048046783167463365	0.29323129857032687	0.08256504811901097	1.883462211623173	150.000000000003	-281.5000000000154	0.04768435075621033	0.1651222474727686	2.0	0.9343809805634625	train_subjects_only_per_LOSO_fold	20	0.0	0.04584273977003174	0.0344519894748554	0.0039666256326083985	0.19038368139873726	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand2_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	40138.0	10564.0	10639.0	29499.0	0.10347935114802916	0.26506054113309085	0.14884843343078635	4.663442318337417	149.99999999999858	-299.9999999999954	0.10277407726667188	0.3931705979155239	5.0	0.5581551630953249	train_subjects_only_per_LOSO_fold	20	0.0	0.10571023358692962	0.039795785050720844	0.032233694283555776	0.2355512384652744	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand2_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	5167.0	1996.0	2040.0	3127.0	0.019551759266515163	0.3948132378556222	0.0372584240242242	0.49434164308759965	149.99999999999858	-258.0000000000098	0.0191501449729645	0.05061319645795784	0.5	3.1401060309193296	train_subjects_only_per_LOSO_fold	20	0.0	0.003725898276603039	0.01487889532964506	0.0	0.24575036425449248	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand3_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	10267.0	3774.0	3834.0	6433.0	0.036968105947809735	0.37342943410928214	0.06727612881043155	1.0169810649128648	149.99999999999858	-272.50000000001376	0.03642935506621738	0.10057009638743045	1.0	2.379307761759552	train_subjects_only_per_LOSO_fold	20	0.0	0.01515292701807084	0.039360549079820395	0.0	0.28703254006799417	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand3_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	19625.0	7014.0	7105.0	12520.0	0.06870543060888645	0.36203821656050955	0.11549324861374471	1.9792636301428677	149.99999999999858	-278.5000000000082	0.06788261108063631	0.1922361100227255	2.0	1.8900374830503917	train_subjects_only_per_LOSO_fold	20	0.0	0.05564964334596416	0.06416044997403328	0.0005471207769115032	0.31471588149587176	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand3_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	44560.0	14679.0	14810.0	29750.0	0.14378771256171147	0.3323608617594255	0.2007331771414507	4.703122443829897	149.99999999999324	-290.4999999999962	0.1426024606222083	0.4364861687955489	5.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.15825448124301408	0.06801469395548944	0.00588154835179866	0.3569694026226323	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand3_confirm1_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	5008.0	1624.0	1642.0	3366.0	0.015907844212835986	0.3278753993610224	0.030343484574959903	0.5321247107876113	150.00000000000568	-273.50000000001705	0.015731525742496668	0.04905571663662722	0.5	1.621337816327384	train_subjects_only_per_LOSO_fold	20	0.0	0.008474839628275423	0.011604119848301505	0.0	0.13841670713938806	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand3_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	8715.0	2791.0	2817.0	5898.0	0.02733915837316825	0.3232358003442341	0.05041429524698191	0.9324039049986129	150.00000000000568	-270.25000000001853	0.027094271608808087	0.08536752605595173	1.0	1.2523293366288044	train_subjects_only_per_LOSO_fold	20	0.0	0.022203016857472332	0.020099460990281114	0.000683900971139379	0.1588149587178242	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand3_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	16857.0	4905.0	4943.0	11914.0	0.048046783167463365	0.29323129857032687	0.08256504811901097	1.883462211623173	150.000000000003	-281.5000000000154	0.04768435075621033	0.1651222474727686	2.0	0.9343809805634625	train_subjects_only_per_LOSO_fold	20	0.0	0.04584273977003174	0.0344519894748554	0.0039666256326083985	0.19038368139873726	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand3_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	40138.0	10564.0	10639.0	29499.0	0.10347935114802916	0.26506054113309085	0.14884843343078635	4.663442318337417	149.99999999999858	-299.9999999999954	0.10277407726667188	0.3931705979155239	5.0	0.5581551630953249	train_subjects_only_per_LOSO_fold	20	0.0	0.10571023358692962	0.039795785050720844	0.032233694283555776	0.2355512384652744	R1_alarm_reconstruction_headroom	tier1_continuous	0	A5_sequence_aware_fsm	cand3_confirm2_refr250_merge250	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
11652.0	4253.0	1517.0	1560.0	2693.0	0.13019224167524887	0.36679990594874207	0.19217407047592544	2.708458027642129	149.99999999999858	-271.50000000000284	0.1266735324407827	0.365001716443529	0.5	1.0	train_subjects_only_per_LOSO_fold	3	17.0	0.10815939278937381	0.07596802816088491	0.10061372512553468	0.2525497814473045	R1_alarm_reconstruction_headroom	tier2_quantized	0	A0_existing_stage_ef	baseline	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	10507.0	3860.0	3920.0	6587.0	0.03781051641720868	0.37308461025982675	0.06866239517279474	1.0413266399162195	149.99999999999858	-275.49999999999966	0.037271765535616334	0.10292100932528798	1.0	0.9137254901960784	train_subjects_only_per_LOSO_fold	20	0.0	0.01632630510862269	0.036613161822121064	0.0	0.2889752306945119	R1_alarm_reconstruction_headroom	tier2_quantized	0	A0_existing_stage_ef	baseline	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	19896.0	7094.0	7186.0	12710.0	0.06948906825483896	0.36117812625653395	0.11655371845106884	2.00930037852363	149.99999999999858	-280.50000000001774	0.06866624872658883	0.19489068254838962	2.0	0.803921568627451	train_subjects_only_per_LOSO_fold	20	0.0	0.05790323424025473	0.06498229118539084	0.0005471207769115032	0.32005828071879555	R1_alarm_reconstruction_headroom	tier2_quantized	0	A0_existing_stage_ef	baseline	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	43880.0	14470.0	14600.0	29280.0	0.14174045921166054	0.33272561531449407	0.19879474650851564	4.6288210136248535	149.99999999999858	-289.49999999999676	0.14056500274273176	0.4298252488049526	5.0	0.6862745098039216	train_subjects_only_per_LOSO_fold	20	0.0	0.14917174737901778	0.08832971432279138	0.01176309670359732	0.3546015180265655	R1_alarm_reconstruction_headroom	tier2_quantized	0	A0_existing_stage_ef	baseline	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
